"TIPO_DATO_AVQ","Tipo dato","MISURA_AVQ","Misura","SEXISTAT1","Sesso","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"6_NFRIEND","non ha amici","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","2001","2001",3.2,,
"6_NFRIEND","non ha amici","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","2010","2010",3.1,,
"6_NFRIEND","non ha amici","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","2022","2022",2.7,,
"6_NFRIEND","non ha amici","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2001","2001",5.2,,
"6_NFRIEND","non ha amici","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2010","2010",5.7,,
"6_NFRIEND","non ha amici","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2022","2022",3.7,,
"6_NFRIEND","non ha amici","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-19","18-19 anni","2001","2001",0.1,,
"6_NFRIEND","non ha amici","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-19","18-19 anni","2010","2010",0.1,,
"6_NFRIEND","non ha amici","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-19","18-19 anni","2022","2022",0.2,,
"6_NFRIEND","non ha amici","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y6-10","6-10 anni","2001","2001",0.1,,
"6_NFRIEND","non ha amici","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y6-10","6-10 anni","2010","2010",0.1,,
"6_NFRIEND","non ha amici","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y6-10","6-10 anni","2022","2022",0.3,,
"6_NFRIEND","non ha amici","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y11-14","11-14 anni","2001","2001",0.2,,
"6_NFRIEND","non ha amici","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y11-14","11-14 anni","2010","2010",0.2,,
"6_NFRIEND","non ha amici","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y11-14","11-14 anni","2022","2022",0.3,,
"6_EVERYD","tutti i giorni","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","2001","2001",67.9,,
"6_EVERYD","tutti i giorni","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","2010","2010",61.8,,
"6_EVERYD","tutti i giorni","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","2022","2022",31.5,,
"6_STIM_WEEK","qualche volta al mese","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","2001","2001",1.2,,
"6_STIM_WEEK","qualche volta al mese","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","2010","2010",2,,
"6_STIM_WEEK","qualche volta al mese","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","2022","2022",8.7,,
"6_NEVER","mai","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2001","2001",1.2,,
"6_NEVER","mai","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2010","2010",1.4,,
"6_NEVER","mai","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2022","2022",2.7,,
"6_1PWEEK","una volta a settimana","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE6","6 anni e più","2001","2001",18.8,,
"6_1PWEEK","una volta a settimana","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE6","6 anni e più","2010","2010",20.7,,
"6_1PWEEK","una volta a settimana","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE6","6 anni e più","2022","2022",21.8,,
"6_NEVER","mai","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-54","45-54 anni","2001","2001",4.1,,
"6_NEVER","mai","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-54","45-54 anni","2010","2010",3.6,,
"6_NEVER","mai","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-54","45-54 anni","2022","2022",5.6,,
"6_GE1PWEEK","più di una volta a settimana","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","2001","2001",23.5,,
"6_GE1PWEEK","più di una volta a settimana","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","2010","2010",25.2,,
"6_GE1PWEEK","più di una volta a settimana","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","2022","2022",39,,
"6_STIM_YEAR","qualche volta l'anno","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","2001","2001",0.6,,
"6_STIM_YEAR","qualche volta l'anno","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","2010","2010",0.2,,
"6_STIM_YEAR","qualche volta l'anno","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","2022","2022",1.7,,
"6_EVERYD","tutti i giorni","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2001","2001",16,,
"6_EVERYD","tutti i giorni","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2010","2010",11.1,,
"6_EVERYD","tutti i giorni","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2022","2022",4.6,,
"6_GE1PWEEK","più di una volta a settimana","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE6","6 anni e più","2001","2001",28.2,,
"6_GE1PWEEK","più di una volta a settimana","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE6","6 anni e più","2010","2010",27.6,,
"6_GE1PWEEK","più di una volta a settimana","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE6","6 anni e più","2022","2022",24.5,,
"6_STIM_YEAR","qualche volta l'anno","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE6","6 anni e più","2001","2001",6.7,,
"6_STIM_YEAR","qualche volta l'anno","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE6","6 anni e più","2010","2010",6.8,,
"6_STIM_YEAR","qualche volta l'anno","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE6","6 anni e più","2022","2022",12.2,,
"6_EVERYD","tutti i giorni","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2001","2001",48.8,,
"6_EVERYD","tutti i giorni","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2010","2010",42.8,,
"6_EVERYD","tutti i giorni","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2022","2022",21.9,,
"6_STIM_WEEK","qualche volta al mese","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2001","2001",3.1,,
"6_STIM_WEEK","qualche volta al mese","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2010","2010",4.6,,
"6_STIM_WEEK","qualche volta al mese","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2022","2022",7.9,,
"6_1PWEEK","una volta a settimana","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","2001","2001",5.6,,
"6_1PWEEK","una volta a settimana","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","2010","2010",9.6,,
"6_1PWEEK","una volta a settimana","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","2022","2022",17.5,,
"6_NEVER","mai","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE6","6 anni e più","2001","2001",4,,
"6_NEVER","mai","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE6","6 anni e più","2010","2010",4.3,,
"6_NEVER","mai","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE6","6 anni e più","2022","2022",6.9,,
"6_EVERYD","tutti i giorni","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2001","2001",12.2,,
"6_EVERYD","tutti i giorni","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2010","2010",10.9,,
"6_EVERYD","tutti i giorni","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2022","2022",5.6,,
"6_STIM_YEAR","qualche volta l'anno","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2001","2001",3.5,,
"6_STIM_YEAR","qualche volta l'anno","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2010","2010",2.9,,
"6_STIM_YEAR","qualche volta l'anno","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2022","2022",5.3,,
"6_NEVER","mai","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2001","2001",0.8,,
"6_NEVER","mai","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2010","2010",0.8,,
"6_NEVER","mai","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2022","2022",1.6,,
"6_1PWEEK","una volta a settimana","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2001","2001",21.5,,
"6_1PWEEK","una volta a settimana","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2010","2010",23.2,,
"6_1PWEEK","una volta a settimana","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2022","2022",27,,
"6_1PWEEK","una volta a settimana","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2001","2001",27.6,,
"6_1PWEEK","una volta a settimana","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2010","2010",27.5,,
"6_1PWEEK","una volta a settimana","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2022","2022",27.2,,
"6_NEVER","mai","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2001","2001",2.8,,
"6_NEVER","mai","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2010","2010",2.6,,
"6_NEVER","mai","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2022","2022",4.1,,
"6_EVERYD","tutti i giorni","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE6","6 anni e più","2001","2001",25.6,,
"6_EVERYD","tutti i giorni","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE6","6 anni e più","2010","2010",21.4,,
"6_EVERYD","tutti i giorni","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE6","6 anni e più","2022","2022",10.8,,
"6_STIM_WEEK","qualche volta al mese","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE6","6 anni e più","2001","2001",14.1,,
"6_STIM_WEEK","qualche volta al mese","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE6","6 anni e più","2010","2010",16.9,,
"6_STIM_WEEK","qualche volta al mese","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE6","6 anni e più","2022","2022",21.9,,
"6_NEVER","mai","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","2001","2001",0.1,,
"6_NEVER","mai","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","2010","2010",0.5,,
"6_NEVER","mai","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","2022","2022",1.3,,
"6_EVERYD","tutti i giorni","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2001","2001",23.9,,
"6_EVERYD","tutti i giorni","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2010","2010",20.6,,
"6_EVERYD","tutti i giorni","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2022","2022",10.6,,
"6_STIM_WEEK","qualche volta al mese","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2001","2001",11.4,,
"6_STIM_WEEK","qualche volta al mese","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2010","2010",13.6,,
"6_STIM_WEEK","qualche volta al mese","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2022","2022",17.9,,
"6_GE1PWEEK","più di una volta a settimana","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2001","2001",27.8,,
"6_GE1PWEEK","più di una volta a settimana","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2010","2010",26,,
"6_GE1PWEEK","più di una volta a settimana","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2022","2022",17.7,,
"6_STIM_WEEK","qualche volta al mese","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2001","2001",18.6,,
"6_STIM_WEEK","qualche volta al mese","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2010","2010",23.1,,
"6_STIM_WEEK","qualche volta al mese","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2022","2022",28.7,,
"6_1PWEEK","una volta a settimana","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y60-64","60-64 anni","2001","2001",19.3,,
"6_1PWEEK","una volta a settimana","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y60-64","60-64 anni","2010","2010",22.1,,
"6_1PWEEK","una volta a settimana","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y60-64","60-64 anni","2022","2022",22.1,,
"6_1PWEEK","una volta a settimana","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2001","2001",10.1,,
"6_1PWEEK","una volta a settimana","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2010","2010",11,,
"6_1PWEEK","una volta a settimana","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2022","2022",18.3,,
"6_1PWEEK","una volta a settimana","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-54","45-54 anni","2001","2001",25.8,,
"6_1PWEEK","una volta a settimana","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-54","45-54 anni","2010","2010",27.8,,
"6_1PWEEK","una volta a settimana","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-54","45-54 anni","2022","2022",25.6,,
"6_GE1PWEEK","più di una volta a settimana","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2001","2001",34.4,,
"6_GE1PWEEK","più di una volta a settimana","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2010","2010",38.2,,
"6_GE1PWEEK","più di una volta a settimana","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2022","2022",47.1,,
"6_STIM_YEAR","qualche volta l'anno","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2001","2001",1.1,,
"6_STIM_YEAR","qualche volta l'anno","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2010","2010",1.4,,
"6_STIM_YEAR","qualche volta l'anno","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2022","2022",2.2,,
"6_EVERYD","tutti i giorni","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2001","2001",13.7,,
"6_EVERYD","tutti i giorni","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2010","2010",13.8,,
"6_EVERYD","tutti i giorni","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2022","2022",7.2,,
"6_STIM_WEEK","qualche volta al mese","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2001","2001",16.8,,
"6_STIM_WEEK","qualche volta al mese","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2010","2010",17.2,,
"6_STIM_WEEK","qualche volta al mese","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2022","2022",18.8,,
"6_NEVER","mai","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2001","2001",15,,
"6_NEVER","mai","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2010","2010",16,,
"6_NEVER","mai","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2022","2022",21.1,,
"6_EVERYD","tutti i giorni","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-19","18-19 anni","2001","2001",61.3,,
"6_EVERYD","tutti i giorni","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-19","18-19 anni","2010","2010",53.1,,
"6_EVERYD","tutti i giorni","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-19","18-19 anni","2022","2022",32.2,,
"6_STIM_WEEK","qualche volta al mese","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-19","18-19 anni","2001","2001",1.6,,
"6_STIM_WEEK","qualche volta al mese","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-19","18-19 anni","2010","2010",2.6,,
"6_STIM_WEEK","qualche volta al mese","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-19","18-19 anni","2022","2022",5.6,,
"6_GE1PWEEK","più di una volta a settimana","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y60-64","60-64 anni","2001","2001",26.9,,
"6_GE1PWEEK","più di una volta a settimana","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y60-64","60-64 anni","2010","2010",26.2,,
"6_GE1PWEEK","più di una volta a settimana","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y60-64","60-64 anni","2022","2022",19.1,,
"6_STIM_YEAR","qualche volta l'anno","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y60-64","60-64 anni","2001","2001",9.6,,
"6_STIM_YEAR","qualche volta l'anno","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y60-64","60-64 anni","2010","2010",9.4,,
"6_STIM_YEAR","qualche volta l'anno","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y60-64","60-64 anni","2022","2022",16.3,,
"6_GE1PWEEK","più di una volta a settimana","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2001","2001",36.8,,
"6_GE1PWEEK","più di una volta a settimana","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2010","2010",37,,
"6_GE1PWEEK","più di una volta a settimana","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2022","2022",35.2,,
"6_EVERYD","tutti i giorni","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y6-10","6-10 anni","2001","2001",62.3,,
"6_EVERYD","tutti i giorni","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y6-10","6-10 anni","2010","2010",52.9,,
"6_EVERYD","tutti i giorni","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y6-10","6-10 anni","2022","2022",29.2,,
"6_STIM_WEEK","qualche volta al mese","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y6-10","6-10 anni","2001","2001",4.1,,
"6_STIM_WEEK","qualche volta al mese","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y6-10","6-10 anni","2010","2010",5.3,,
"6_STIM_WEEK","qualche volta al mese","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y6-10","6-10 anni","2022","2022",13.7,,
"6_1PWEEK","una volta a settimana","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y11-14","11-14 anni","2001","2001",6.2,,
"6_1PWEEK","una volta a settimana","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y11-14","11-14 anni","2010","2010",9.7,,
"6_1PWEEK","una volta a settimana","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y11-14","11-14 anni","2022","2022",19.8,,
"6_NEVER","mai","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y11-14","11-14 anni","2001","2001",0.1,,
"6_NEVER","mai","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y11-14","11-14 anni","2010","2010",1.1,,
"6_NEVER","mai","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y11-14","11-14 anni","2022","2022",1.8,,
"6_GE1PWEEK","più di una volta a settimana","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-54","45-54 anni","2001","2001",27.2,,
"6_GE1PWEEK","più di una volta a settimana","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-54","45-54 anni","2010","2010",25.3,,
"6_GE1PWEEK","più di una volta a settimana","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-54","45-54 anni","2022","2022",18.6,,
"6_STIM_YEAR","qualche volta l'anno","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-54","45-54 anni","2001","2001",8.4,,
"6_STIM_YEAR","qualche volta l'anno","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-54","45-54 anni","2010","2010",8.8,,
"6_STIM_YEAR","qualche volta l'anno","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-54","45-54 anni","2022","2022",14,,
"6_GE1PWEEK","più di una volta a settimana","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y6-10","6-10 anni","2001","2001",21.6,,
"6_GE1PWEEK","più di una volta a settimana","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y6-10","6-10 anni","2010","2010",25.3,,
"6_GE1PWEEK","più di una volta a settimana","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y6-10","6-10 anni","2022","2022",30.5,,
"6_EVERYD","tutti i giorni","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y11-14","11-14 anni","2001","2001",67.5,,
"6_EVERYD","tutti i giorni","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y11-14","11-14 anni","2010","2010",59.2,,
"6_EVERYD","tutti i giorni","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y11-14","11-14 anni","2022","2022",30.3,,
"6_1PWEEK","una volta a settimana","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","2001","2001",16,,
"6_1PWEEK","una volta a settimana","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","2010","2010",18.4,,
"6_1PWEEK","una volta a settimana","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","2022","2022",18.9,,
"6_GE1PWEEK","più di una volta a settimana","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2001","2001",30.1,,
"6_GE1PWEEK","più di una volta a settimana","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2010","2010",27.6,,
"6_GE1PWEEK","più di una volta a settimana","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2022","2022",22.1,,
"6_STIM_YEAR","qualche volta l'anno","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2001","2001",7.2,,
"6_STIM_YEAR","qualche volta l'anno","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2010","2010",6.8,,
"6_STIM_YEAR","qualche volta l'anno","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2022","2022",12.1,,
"6_1PWEEK","una volta a settimana","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-19","18-19 anni","2001","2001",7.6,,
"6_1PWEEK","una volta a settimana","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-19","18-19 anni","2010","2010",10.4,,
"6_1PWEEK","una volta a settimana","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-19","18-19 anni","2022","2022",15.7,,
"6_NEVER","mai","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-19","18-19 anni","2001","2001",,"0","il dato non raggiunge la metà della cifra minima considerata"
"6_NEVER","mai","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-19","18-19 anni","2010","2010",0.3,,
