"TIPO_DATO_AVQ","Tipo dato","MISURA_AVQ","Misura","SEXISTAT1","Sesso","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-19","18-19 anni","2011","2011",23.7,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y6-10","6-10 anni","2010","2010",13.6,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y6-10","6-10 anni","2011","2011",13.5,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","2","femmine","Y60-64","60-64 anni","2010","2010",718,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","2","femmine","Y60-64","60-64 anni","2011","2011",664,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE3","3 anni e più","2010","2010",12,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE3","3 anni e più","2011","2011",12.5,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","1","maschi","Y60-64","60-64 anni","2010","2010",694,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","1","maschi","Y60-64","60-64 anni","2011","2011",660,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","2","femmine","Y6-10","6-10 anni","2010","2010",184,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","2","femmine","Y6-10","6-10 anni","2011","2011",219,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","9","totale","Y20-24","20-24 anni","2010","2010",643,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","9","totale","Y20-24","20-24 anni","2011","2011",672,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","2","femmine","Y55-59","55-59 anni","2010","2010",242,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","2","femmine","Y55-59","55-59 anni","2011","2011",217,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y20-24","20-24 anni","2010","2010",23.1,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y20-24","20-24 anni","2011","2011",20.4,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","1","maschi","Y35-44","35-44 anni","2010","2010",1612,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","1","maschi","Y35-44","35-44 anni","2011","2011",1652,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","2","femmine","Y11-14","11-14 anni","2010","2010",217,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","2","femmine","Y11-14","11-14 anni","2011","2011",181,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y6-10","6-10 anni","2010","2010",60.5,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y6-10","6-10 anni","2011","2011",57.8,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","2","femmine","Y_GE3","3 anni e più","2010","2010",9018,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","2","femmine","Y_GE3","3 anni e più","2011","2011",8719,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2010","2010",36.3,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2011","2011",35.9,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2010","2010",25,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2011","2011",25,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y65-74","65-74 anni","2010","2010",6.7,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y65-74","65-74 anni","2011","2011",6.8,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","1","maschi","Y18-19","18-19 anni","2010","2010",283,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","1","maschi","Y18-19","18-19 anni","2011","2011",275,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-19","18-19 anni","2010","2010",37,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-19","18-19 anni","2011","2011",36,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2010","2010",28.3,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2011","2011",27.8,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","2","femmine","Y15-17","15-17 anni","2010","2010",352,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","2","femmine","Y15-17","15-17 anni","2011","2011",339,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y15-17","15-17 anni","2010","2010",21.1,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y15-17","15-17 anni","2011","2011",21,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y60-64","60-64 anni","2010","2010",15.3,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y60-64","60-64 anni","2011","2011",15.5,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y60-64","60-64 anni","2010","2010",37.7,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y60-64","60-64 anni","2011","2011",33.6,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2010","2010",21.1,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2011","2011",22,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","2","femmine","Y35-44","35-44 anni","2010","2010",893,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","2","femmine","Y35-44","35-44 anni","2011","2011",825,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","2","femmine","Y60-64","60-64 anni","2010","2010",207,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","2","femmine","Y60-64","60-64 anni","2011","2011",256,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","2010","2010",1814,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","2011","2011",1796,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-54","45-54 anni","2010","2010",36.1,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-54","45-54 anni","2011","2011",35.1,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-54","45-54 anni","2010","2010",20.9,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-54","45-54 anni","2011","2011",19.4,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y3-5","3-5 anni","2010","2010",48.2,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y3-5","3-5 anni","2011","2011",47.8,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2010","2010",656,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2011","2011",752,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","9","totale","Y_GE75","75 anni e più","2010","2010",3860,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","9","totale","Y_GE75","75 anni e più","2011","2011",4115,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y35-44","35-44 anni","2010","2010",17.7,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y35-44","35-44 anni","2011","2011",17.2,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y15-17","15-17 anni","2010","2010",13.3,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y15-17","15-17 anni","2011","2011",13.6,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y11-14","11-14 anni","2010","2010",9.3,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y11-14","11-14 anni","2011","2011",10,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2010","2010",68.2,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2011","2011",70.9,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2010","2010",37.1,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2011","2011",36.8,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2010","2010",1.8,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2011","2011",1.2,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2010","2010",33.4,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2011","2011",31,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2010","2010",2104,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2011","2011",2029,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","9","totale","Y65-74","65-74 anni","2010","2010",617,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","9","totale","Y65-74","65-74 anni","2011","2011",610,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","2","femmine","Y3-5","3-5 anni","2010","2010",152,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","2","femmine","Y3-5","3-5 anni","2011","2011",196,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","1","maschi","Y15-17","15-17 anni","2010","2010",520,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","1","maschi","Y15-17","15-17 anni","2011","2011",452,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","9","totale","Y_GE3","3 anni e più","2010","2010",5928,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","9","totale","Y_GE3","3 anni e più","2011","2011",5878,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y3-5","3-5 anni","2010","2010",21.3,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y3-5","3-5 anni","2011","2011",19.8,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y3-5","3-5 anni","2010","2010",4.6,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y3-5","3-5 anni","2011","2011",4.4,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2010","2010",587,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2011","2011",644,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE3","3 anni e più","2010","2010",42.8,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE3","3 anni e più","2011","2011",44.4,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","2","femmine","Y25-34","25-34 anni","2010","2010",757,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","2","femmine","Y25-34","25-34 anni","2011","2011",770,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-19","18-19 anni","2010","2010",27.3,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-19","18-19 anni","2011","2011",26.9,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y3-5","3-5 anni","2010","2010",41,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","2","femmine","Y3-5","3-5 anni","2011","2011",23,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y65-74","65-74 anni","2010","2010",11.3,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y65-74","65-74 anni","2011","2011",11,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y3-5","3-5 anni","2010","2010",220,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","1","maschi","Y3-5","3-5 anni","2011","2011",209,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y60-64","60-64 anni","2010","2010",37.3,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y60-64","60-64 anni","2011","2011",37.6,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y60-64","60-64 anni","2010","2010",41.1,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y60-64","60-64 anni","2011","2011",42.5,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","2","femmine","Y_GE75","75 anni e più","2010","2010",2554,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","2","femmine","Y_GE75","75 anni e più","2011","2011",2750,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","2","femmine","Y45-54","45-54 anni","2010","2010",1569,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","2","femmine","Y45-54","45-54 anni","2011","2011",1578,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","2010","2010",1196,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","2011","2011",1142,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2010","2010",1137,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2011","2011",1027,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","1","maschi","Y_GE75","75 anni e più","2010","2010",119,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","1","maschi","Y_GE75","75 anni e più","2011","2011",106,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","9","totale","Y11-14","11-14 anni","2010","2010",383,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","9","totale","Y11-14","11-14 anni","2011","2011",383,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y20-24","20-24 anni","2010","2010",25.9,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y20-24","20-24 anni","2011","2011",24.5,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y35-44","35-44 anni","2010","2010",32.8,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y35-44","35-44 anni","2011","2011",34.8,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y18-19","18-19 anni","2010","2010",18.5,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y18-19","18-19 anni","2011","2011",16.5,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE3","3 anni e più","2010","2010",22.8,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE3","3 anni e più","2011","2011",21.9,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2010","2010",29.7,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2011","2011",28.2,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y65-74","65-74 anni","2010","2010",34.6,,
